0.004581957937724732,0.019720069000560746,2.5536625618443426e-06,-1.4359106914861015,0.001598018323375656,0.001506555611655646,1.100380995924532,3.7720896990380166,-4771.6629121161,147.2775441142647,139.76158501281384,0.0010814969289638415,0
0.006143078467907865,0.01899448360756426,4.417313591329411e-06,-1.376023083841618,0.002101740609906325,0.0019243570033871914,1.196750014535812,3.732871731140497,-4640.352530300834,147.36238269592775,139.9600492489011,0.0010094295389457663,0
0.004555949097984759,0.02086175681027028,3.065995853891418e-06,-1.4744703771105943,0.001750998530522347,0.0011103409937576782,1.1332592736896803,3.7817192979239675,-4858.780056737069,147.2722715116383,140.41894505701654,0.0012084701625115356,0
0.0012399871548056472,0.01040174343395081,1.592952418603757e-07,-1.0406220436035216,0.0003991180800970757,0.0002788845687647229,1.0796039320392303,3.1585786324330583,-3884.8380189588415,147.09481666355566,139.29522671392246,0.0002966723928702663,0
0.018542030437487957,0.03038866191588787,3.379799828926229e-05,-0.7463056578335698,0.005813604586593613,0.004166755030850523,1.2391643761541764,3.637317315147108,-4697.547680363537,147.01197689640952,138.79319362820348,0.0026287159419534855,0
0.0025287886260809654,0.030224364682975235,7.788390865690368e-07,-1.2812116144822345,0.0008825186040923085,0.0006007561239259138,1.0531090310338835,3.7271429456727274,-4595.033097390175,147.26917325415718,139.77630712282226,0.002505271396107761,0
0.009805074398694626,0.018980330322373,1.1508653930149985e-05,-1.4716675607792218,0.003392440703999111,0.003335415085797113,1.2638689385830268,3.691773026730578,-4735.810897677691,147.09534792870568,139.28274499188728,0.0010310472163896516,0
0.0037077636958421367,0.027328738382604308,1.1725672624090983e-06,-0.443513166911099,0.0010828514498346937,0.0006925265222836371,1.0929748694354564,3.945226364029753,-5255.648293092312,147.15226561496766,139.9087085829152,0.00204705434535946,0
0.0012349689747869416,0.03235918347665973,1.6987896708017664e-07,-1.356724397802187,0.0004121637624539264,0.0003826387601379849,1.0220310763929257,3.8073180825851236,-4837.481756095647,147.01573097266854,138.41235121110256,0.0028798004852248933,0
0.012873665501227802,0.042883409965856725,2.137984426738499e-05,-1.485442628361888,0.004623834368506834,0.004523965933800257,1.136762832126234,4.217516825609917,-5542.056457428536,147.08109721926493,139.11424895987554,0.005067827846657823,0
0.0011208857036225095,0.019432367551391994,1.3977295184425873e-07,-1.3294109890019443,0.0003738622097033327,0.00032591003426584754,1.0314111373379982,3.930486083699174,-5141.024972410869,146.80737502657072,138.0497715159783,0.0010393990273107473,0
0.001055910841705858,0.023251418288569786,1.2395132597451404e-07,-1.4091246597176323,0.0003520672179776385,0.0003353406883815097,1.020891452754607,3.8865895119900826,-5185.173051190957,146.69568101612262,137.64085453387278,0.001487336148199089,0
0.0016078324299502213,0.025454802683195166,2.888821634083927e-07,-1.3546517862996816,0.0005374775934012437,0.0004971123681795364,1.0261198076248645,3.5939346693057854,-4442.1675897949135,146.9427038255613,137.08971013783787,0.0017783321124606542,0
0.0014065292250284647,0.0344035761033115,1.6086800926446316e-07,-0.9202601664228247,0.0004010835439960896,0.00032038608400864615,1.0137049930214321,4.050310548545454,-5435.566597811894,146.6571240090603,137.24210143204542,0.003254651074390197,0
0.0013859544769481511,0.011018317872166117,1.8873301782321045e-07,-1.3400974397813055,0.0004344341351956709,0.0004003475176501065,1.0615978704330682,3.401958389550413,-4268.435331059109,146.36436061299463,134.21725782344632,0.00033305649148497997,0
0.0021848231643460617,0.00959064093646741,4.6510270936185945e-07,-1.335418760308939,0.0006819843908491304,0.0006271413003027465,1.1167839759015492,3.2733236946082647,-4223.776640036905,146.35441196512082,135.17889208899672,0.00025516062791669525,0
0.0008455187020908403,0.012251825141186005,5.7205184586701647e-08,-0.7361242057775397,0.0002391760535394412,0.000187521968538603,1.046003575917264,4.00828956353719,-5511.094112183413,146.7603135086908,138.09812522766853,0.0004119011059708516,0
